record_id,period,provider_code,provider_name,specialty_code,specialty_name,region_code,region_name,total_waiting,within_18_weeks,over_18_weeks,over_52_weeks,median_wait_weeks,avg_wait_weeks
194,2021-01-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_350,Gastroenterology,Y62,South East,455,342,113,7,7.8,8.5
195,2021-01-01,RWF,Maidstone and Tunbridge Wells NHS Trust,C_360,Rheumatology,Y62,South East,1671,1175,496,102,9.7,12.2
196,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_100,General Surgery,Y59,Midlands,886,562,324,46,15.8,20.3
197,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_110,Urology,Y59,Midlands,863,557,306,57,18.5,23.8
198,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,1036,564,472,87,7.6,9.1
199,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,1114,698,416,71,9.8,10.7
200,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_140,Ophthalmology,Y59,Midlands,1015,636,379,28,10.7,11.9
201,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_150,Oral Surgery,Y59,Midlands,898,592,306,27,9.8,12.1
202,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_160,Neurosurgery,Y59,Midlands,1234,711,523,34,12.5,13.8
203,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_170,Plastic Surgery,Y59,Midlands,2344,1589,755,40,19.8,22.8
204,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,1259,905,354,70,26.0,31.3
205,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_190,Gynaecology,Y59,Midlands,3306,2049,1257,251,15.1,19.2
206,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_320,Cardiology,Y59,Midlands,2108,1561,547,109,23.0,27.0
207,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_330,Dermatology,Y59,Midlands,703,441,262,16,21.3,29.7
208,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,2313,1637,676,50,19.7,22.1
209,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_350,Gastroenterology,Y59,Midlands,217,145,72,7,9.9,12.5
210,2021-01-01,RA4,Worcestershire Acute Hospitals NHS Trust,C_360,Rheumatology,Y59,Midlands,364,235,129,8,10.5,12.7
211,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_100,General Surgery,Y62,South East,693,562,131,31,19.0,23.1
212,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_110,Urology,Y62,South East,2047,1720,327,78,14.1,16.2
213,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_120,Trauma & Orthopaedics,Y62,South East,1289,926,363,38,19.3,22.7
214,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_130,Ear Nose & Throat,Y62,South East,2126,1680,446,84,8.5,11.0
215,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_140,Ophthalmology,Y62,South East,858,670,188,17,20.3,22.9
216,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_150,Oral Surgery,Y62,South East,1298,1048,250,13,14.9,16.7
217,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_160,Neurosurgery,Y62,South East,672,510,162,28,10.5,14.5
218,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_170,Plastic Surgery,Y62,South East,2251,1845,406,88,18.8,22.5
219,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_180,Cardiothoracic Surgery,Y62,South East,249,216,33,6,7.6,10.5
220,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_190,Gynaecology,Y62,South East,1399,1160,239,43,24.5,30.6
221,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_320,Cardiology,Y62,South East,2278,2008,270,53,27.2,31.9
222,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_330,Dermatology,Y62,South East,2557,2080,477,80,10.9,13.9
223,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_340,Respiratory Medicine,Y62,South East,251,220,31,5,8.1,10.9
224,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_350,Gastroenterology,Y62,South East,1315,1092,223,51,9.8,13.0
225,2021-01-01,RK9,Portsmouth Hospitals NHS Trust,C_360,Rheumatology,Y62,South East,331,259,72,8,14.9,17.2
226,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_100,General Surgery,Y62,South East,3100,2232,868,53,9.4,13.0
227,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_110,Urology,Y62,South East,2332,1638,694,95,17.3,23.0
228,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y62,South East,1371,830,541,114,7.2,10.0
229,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_130,Ear Nose & Throat,Y62,South East,2149,1374,775,61,26.0,27.9
230,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_140,Ophthalmology,Y62,South East,1161,747,414,63,17.8,19.4
231,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_150,Oral Surgery,Y62,South East,1502,1047,455,76,25.1,29.5
232,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_160,Neurosurgery,Y62,South East,1987,1298,689,53,10.8,13.5
233,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_170,Plastic Surgery,Y62,South East,1680,1173,507,95,14.0,16.4
234,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y62,South East,2160,1582,578,88,16.9,20.8
235,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_190,Gynaecology,Y62,South East,2326,1633,693,42,9.5,13.2
236,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_320,Cardiology,Y62,South East,2717,2051,666,87,6.4,8.4
237,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_330,Dermatology,Y62,South East,2804,1891,913,116,8.6,11.4
238,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_340,Respiratory Medicine,Y62,South East,3210,2352,858,155,20.9,24.7
239,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_350,Gastroenterology,Y62,South East,2113,1530,583,32,10.7,12.8
240,2021-01-01,RD1,Royal Surrey County Hospital NHS Foundation Trust,C_360,Rheumatology,Y62,South East,3207,2193,1014,77,24.6,29.5
241,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_100,General Surgery,Y63,South West,1642,1124,518,38,15.7,19.3
242,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_110,Urology,Y63,South West,1750,1261,489,114,17.9,24.2
243,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y63,South West,452,290,162,34,25.8,31.2
244,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_130,Ear Nose & Throat,Y63,South West,3194,2090,1104,125,22.6,27.7
245,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_140,Ophthalmology,Y63,South West,3173,2203,970,57,11.4,12.5
246,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_150,Oral Surgery,Y63,South West,1692,1198,494,57,9.7,12.6
247,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_160,Neurosurgery,Y63,South West,2525,1620,905,152,13.1,17.5
248,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_170,Plastic Surgery,Y63,South West,2192,1590,602,93,11.6,13.2
249,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y63,South West,630,479,151,21,10.1,10.6
250,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_190,Gynaecology,Y63,South West,3166,2181,985,246,22.4,31.3
251,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_320,Cardiology,Y63,South West,1757,1326,431,41,12.4,13.4
252,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_330,Dermatology,Y63,South West,2771,1957,814,63,11.2,14.2
253,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_340,Respiratory Medicine,Y63,South West,1716,1306,410,56,22.2,28.6
254,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_350,Gastroenterology,Y63,South West,2760,1998,762,179,23.8,27.4
255,2021-01-01,RA7,University Hospitals Bristol NHS Foundation Trust,C_360,Rheumatology,Y63,South West,3474,2246,1228,92,7.5,8.3
256,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_100,General Surgery,Y63,South West,2250,1691,559,28,18.4,20.5
257,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_110,Urology,Y63,South West,1703,1374,329,63,26.0,28.3
258,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y63,South West,425,297,128,15,21.4,25.1
259,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y63,South West,593,416,177,37,16.9,21.1
260,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y63,South West,1334,978,356,80,8.3,11.6
261,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y63,South West,1323,1009,314,21,9.2,10.0
262,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y63,South West,1383,988,395,59,24.2,29.7
263,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y63,South West,706,531,175,37,12.1,16.7
264,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y63,South West,1210,1043,167,37,13.8,18.3
265,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_190,Gynaecology,Y63,South West,2563,1983,580,117,19.3,24.6
266,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_320,Cardiology,Y63,South West,2548,2131,417,43,26.3,32.0
267,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_330,Dermatology,Y63,South West,2612,2015,597,31,16.1,22.5
268,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y63,South West,2245,1790,455,63,11.2,13.2
269,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y63,South West,1721,1391,330,62,10.1,12.2
270,2021-01-01,RTE,Gloucestershire Hospitals NHS Foundation Trust,C_360,Rheumatology,Y63,South West,3492,2528,964,200,20.2,28.8
271,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,1539,1003,536,69,22.6,29.2
272,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,678,454,224,37,8.7,9.7
273,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,2514,1409,1105,242,10.9,12.4
274,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,1008,628,380,22,8.2,9.1
275,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,1915,1160,755,105,18.7,25.0
276,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,1871,1141,730,72,21.7,28.2
277,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,588,350,238,27,8.2,9.3
278,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,2928,1818,1110,190,26.0,30.0
279,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,2363,1624,739,120,8.6,10.1
280,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,1580,1027,553,76,16.0,21.9
281,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,1985,1371,614,68,17.1,19.0
282,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,3377,2118,1259,214,18.1,20.5
283,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,2407,1681,726,56,11.6,13.2
284,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,2868,1921,947,228,14.3,18.5
285,2021-01-01,RGT,Cambridge University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,1616,1014,602,54,8.8,12.2
286,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_100,General Surgery,Y60,East of England,1903,1411,492,90,10.2,12.6
287,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_110,Urology,Y60,East of England,651,520,131,17,16.5,17.4
288,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y60,East of England,1098,751,347,21,18.2,21.5
289,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_130,Ear Nose & Throat,Y60,East of England,2635,1922,713,66,8.3,10.6
290,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_140,Ophthalmology,Y60,East of England,2579,1908,671,74,21.5,24.5
291,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_150,Oral Surgery,Y60,East of England,1761,1300,461,34,8.1,10.9
292,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_160,Neurosurgery,Y60,East of England,2420,1771,649,57,17.0,23.1
293,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_170,Plastic Surgery,Y60,East of England,2229,1717,512,47,23.6,32.0
294,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y60,East of England,3257,2637,620,125,6.7,8.6
295,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_190,Gynaecology,Y60,East of England,945,685,260,40,18.7,23.3
296,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_320,Cardiology,Y60,East of England,2711,2280,431,37,11.4,14.9
297,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_330,Dermatology,Y60,East of England,2497,1898,599,78,8.8,10.3
298,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_340,Respiratory Medicine,Y60,East of England,2436,1969,467,105,20.6,28.0
299,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_350,Gastroenterology,Y60,East of England,1924,1555,369,52,7.2,9.6
300,2021-01-01,RGP,James Paget University Hospitals NHS Foundation Trust,C_360,Rheumatology,Y60,East of England,1463,1063,400,56,24.2,26.2
301,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_100,General Surgery,Y61,London,2127,1463,664,67,24.2,28.6
302,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_110,Urology,Y61,London,2169,1618,551,121,13.6,15.1
303,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,1734,1063,671,49,17.3,22.3
304,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,425,266,159,26,7.4,9.3
305,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_140,Ophthalmology,Y61,London,1489,990,499,90,9.4,11.0
306,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_150,Oral Surgery,Y61,London,661,451,210,28,9.6,13.1
307,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_160,Neurosurgery,Y61,London,2133,1323,810,40,13.5,14.2
308,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,866,588,278,15,17.0,21.8
309,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,1076,837,239,42,21.2,23.9
310,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_190,Gynaecology,Y61,London,644,456,188,28,18.0,25.1
311,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_320,Cardiology,Y61,London,715,561,154,18,21.4,22.5
312,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_330,Dermatology,Y61,London,2556,1773,783,145,9.0,12.4
313,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,1252,901,351,74,23.8,25.9
314,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_350,Gastroenterology,Y61,London,2032,1525,507,65,24.9,31.6
315,2021-02-01,RJ1,Guy's and St Thomas' NHS Foundation Trust,C_360,Rheumatology,Y61,London,841,552,289,31,17.3,21.7
316,2021-02-01,RRV,University College London Hospitals NHS FT,C_100,General Surgery,Y61,London,3395,2143,1252,214,24.2,27.7
317,2021-02-01,RRV,University College London Hospitals NHS FT,C_110,Urology,Y61,London,2697,1857,840,94,15.7,22.3
318,2021-02-01,RRV,University College London Hospitals NHS FT,C_120,Trauma & Orthopaedics,Y61,London,1684,910,774,85,9.7,12.2
319,2021-02-01,RRV,University College London Hospitals NHS FT,C_130,Ear Nose & Throat,Y61,London,2983,1742,1241,225,23.4,25.0
320,2021-02-01,RRV,University College London Hospitals NHS FT,C_140,Ophthalmology,Y61,London,960,613,347,81,17.3,19.6
321,2021-02-01,RRV,University College London Hospitals NHS FT,C_150,Oral Surgery,Y61,London,677,449,228,36,15.7,17.9
322,2021-02-01,RRV,University College London Hospitals NHS FT,C_160,Neurosurgery,Y61,London,2437,1388,1049,194,9.6,12.1
323,2021-02-01,RRV,University College London Hospitals NHS FT,C_170,Plastic Surgery,Y61,London,619,403,216,16,14.8,18.4
324,2021-02-01,RRV,University College London Hospitals NHS FT,C_180,Cardiothoracic Surgery,Y61,London,541,390,151,14,12.3,17.6
325,2021-02-01,RRV,University College London Hospitals NHS FT,C_190,Gynaecology,Y61,London,3202,2002,1200,261,10.9,13.7
326,2021-02-01,RRV,University College London Hospitals NHS FT,C_320,Cardiology,Y61,London,2229,1592,637,147,15.0,18.1
327,2021-02-01,RRV,University College London Hospitals NHS FT,C_330,Dermatology,Y61,London,1408,914,494,45,20.4,28.0
328,2021-02-01,RRV,University College London Hospitals NHS FT,C_340,Respiratory Medicine,Y61,London,2228,1512,716,81,13.9,15.6
329,2021-02-01,RRV,University College London Hospitals NHS FT,C_350,Gastroenterology,Y61,London,1821,1202,619,54,11.8,13.2
330,2021-02-01,RRV,University College London Hospitals NHS FT,C_360,Rheumatology,Y61,London,1907,1206,701,48,29.0,31.1
331,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_100,General Surgery,Y61,London,1148,748,400,71,13.5,16.8
332,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_110,Urology,Y61,London,2972,2028,944,75,27.3,29.7
333,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_120,Trauma & Orthopaedics,Y61,London,2972,1724,1248,133,21.4,24.2
334,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_130,Ear Nose & Throat,Y61,London,1197,749,448,31,10.6,13.8
335,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_140,Ophthalmology,Y61,London,238,150,88,14,22.8,25.4
336,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_150,Oral Surgery,Y61,London,3185,1996,1189,253,14.2,19.0
337,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_160,Neurosurgery,Y61,London,601,355,246,23,23.5,26.0
338,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_170,Plastic Surgery,Y61,London,437,296,141,30,10.2,12.9
339,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_180,Cardiothoracic Surgery,Y61,London,506,359,147,32,11.2,15.9
340,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_190,Gynaecology,Y61,London,1551,976,575,55,22.3,24.4
341,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_320,Cardiology,Y61,London,1718,1201,517,37,20.2,28.2
342,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_330,Dermatology,Y61,London,3157,1948,1209,222,10.0,11.4
343,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_340,Respiratory Medicine,Y61,London,3254,2276,978,174,26.6,28.7
344,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_350,Gastroenterology,Y61,London,780,517,263,40,9.8,13.8
345,2021-02-01,RAL,Royal Free London NHS Foundation Trust,C_360,Rheumatology,Y61,London,2864,1752,1112,147,16.4,18.2
346,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_100,General Surgery,Y59,Midlands,931,643,288,31,20.2,23.5
347,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_110,Urology,Y59,Midlands,368,255,113,23,10.6,13.1
348,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_120,Trauma & Orthopaedics,Y59,Midlands,3137,1808,1329,312,23.3,27.5
349,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_130,Ear Nose & Throat,Y59,Midlands,1444,929,515,27,25.2,31.6
350,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_140,Ophthalmology,Y59,Midlands,1388,878,510,109,27.0,30.8
351,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_150,Oral Surgery,Y59,Midlands,2032,1351,681,62,12.7,18.1
352,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_160,Neurosurgery,Y59,Midlands,1677,1052,625,108,12.9,17.6
353,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_170,Plastic Surgery,Y59,Midlands,2739,1784,955,139,13.5,15.5
354,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_180,Cardiothoracic Surgery,Y59,Midlands,1942,1465,477,103,16.4,20.9
355,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_190,Gynaecology,Y59,Midlands,3104,2010,1094,62,7.6,8.8
356,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_320,Cardiology,Y59,Midlands,1130,817,313,40,19.5,27.2
357,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_330,Dermatology,Y59,Midlands,306,197,109,23,28.0,29.5
358,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_340,Respiratory Medicine,Y59,Midlands,2707,1883,824,84,9.1,10.8
359,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_350,Gastroenterology,Y59,Midlands,1376,977,399,36,19.3,21.0
360,2021-02-01,RXK,Sandwell and West Birmingham NHS Trust,C_360,Rheumatology,Y59,Midlands,2861,1835,1026,61,12.1,16.3
361,2021-02-01,RQ3,Birmingham Women's and Children's NHS FT,C_100,General Surgery,Y59,Midlands,2119,1647,472,24,10.8,12.4
