order_id,supplier_id,supplier_name,supplier_tier,delivery_mode,product_category,warehouse,order_date,planned_delivery,actual_delivery,order_year,order_month,order_quarter,month_name,lead_time_days,delay_days,on_time_flag,qty_ordered,qty_received,qty_damaged,defect_rate_pct,unit_cost,order_value,complete_flag
PO-00137,S002,BlueStar Freight,Tier 1,Rail,Finished Goods,WH-South,2022-01-24,2022-02-04,2022-02-04,2022,1,Q1,Jan,11,0,1,1913,1913,0,0.0,334.68,640242.84,1
PO-00138,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-East,2022-01-24,2022-01-27,2022-01-27,2022,1,Q1,Jan,3,0,1,1978,1978,0,0.0,169.9,336062.2,1
PO-00139,S003,Apex Supply Co.,Tier 2,Road,Spare Parts,WH-North,2022-01-24,2022-02-07,2022-02-07,2022,1,Q1,Jan,14,0,1,1406,1406,0,0.0,409.25,575405.5,1
PO-00140,S003,Apex Supply Co.,Tier 2,Road,Chemicals,WH-South,2022-01-24,2022-01-30,2022-01-30,2022,1,Q1,Jan,6,0,1,1513,1513,0,0.0,367.73,556375.49,1
PO-00141,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-West,2022-01-24,2022-01-29,2022-02-07,2022,1,Q1,Jan,5,9,0,693,693,0,0.0,17.42,12072.06,1
PO-00142,S002,BlueStar Freight,Tier 1,Rail,Packaging,WH-South,2022-01-25,2022-02-06,2022-02-06,2022,1,Q1,Jan,12,0,1,820,820,0,0.0,327.99,268951.8,1
PO-00143,S001,FastTrack Logistics,Tier 1,Road,Finished Goods,WH-Central,2022-01-25,2022-02-13,2022-02-13,2022,1,Q1,Jan,19,0,1,1193,1193,0,0.0,31.24,37269.32,1
PO-00144,S010,Reliable Goods Co.,Tier 3,Road,Electronics,WH-South,2022-01-25,2022-02-08,2022-02-20,2022,1,Q1,Jan,14,12,0,287,287,0,0.0,271.54,77931.98,1
PO-00145,S004,Global Parts Ltd,Tier 1,Air,Finished Goods,WH-East,2022-01-25,2022-02-13,2022-02-13,2022,1,Q1,Jan,19,0,1,743,743,0,0.0,357.4,265548.2,1
PO-00146,S007,Swift Carriers,Tier 2,Road,Packaging,WH-East,2022-01-25,2022-02-09,2022-02-09,2022,1,Q1,Jan,15,0,1,692,692,0,0.0,467.57,323558.44,1
PO-00147,S009,Eastside Components,Tier 2,Sea,Components,WH-Central,2022-01-26,2022-02-05,2022-02-05,2022,1,Q1,Jan,10,0,1,773,773,0,0.0,262.77,203121.21,1
PO-00148,S002,BlueStar Freight,Tier 1,Rail,Finished Goods,WH-East,2022-01-26,2022-02-14,2022-02-14,2022,1,Q1,Jan,19,0,1,362,362,0,0.0,95.22,34469.64,1
PO-00149,S005,Metro Distributors,Tier 2,Road,Spare Parts,WH-South,2022-01-26,2022-02-02,2022-02-02,2022,1,Q1,Jan,7,0,1,421,421,0,0.0,190.06,80015.26,1
PO-00150,S003,Apex Supply Co.,Tier 2,Road,Electronics,WH-South,2022-01-26,2022-01-29,2022-01-29,2022,1,Q1,Jan,3,0,1,311,311,0,0.0,411.73,128048.03,1
PO-00151,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-East,2022-01-27,2022-02-02,2022-02-02,2022,1,Q1,Jan,6,0,1,1421,1421,0,0.0,50.37,71575.77,1
PO-00152,S008,Northern Logistics,Tier 3,Rail,Components,WH-East,2022-01-27,2022-02-06,2022-02-06,2022,1,Q1,Jan,10,0,1,1897,1648,249,13.13,312.25,592338.25,0
PO-00153,S007,Swift Carriers,Tier 2,Road,Electronics,WH-Central,2022-01-27,2022-01-30,2022-01-30,2022,1,Q1,Jan,3,0,1,706,706,0,0.0,57.09,40305.54,1
PO-00154,S009,Eastside Components,Tier 2,Sea,Chemicals,WH-North,2022-01-27,2022-02-15,2022-02-15,2022,1,Q1,Jan,19,0,1,1619,1619,0,0.0,264.39,428047.41,1
PO-00155,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-North,2022-01-27,2022-02-10,2022-02-24,2022,1,Q1,Jan,14,14,0,597,597,0,0.0,48.62,29026.14,1
PO-00156,S007,Swift Carriers,Tier 2,Road,Textiles,WH-East,2022-01-27,2022-02-04,2022-02-14,2022,1,Q1,Jan,8,10,0,1555,1555,0,0.0,472.58,734861.9,1
PO-00157,S009,Eastside Components,Tier 2,Sea,Spare Parts,WH-South,2022-01-28,2022-02-13,2022-02-13,2022,1,Q1,Jan,16,0,1,1158,1158,0,0.0,374.73,433937.34,1
PO-00158,S004,Global Parts Ltd,Tier 1,Air,Chemicals,WH-North,2022-01-28,2022-02-11,2022-02-11,2022,1,Q1,Jan,14,0,1,1502,1502,0,0.0,125.95,189176.9,1
PO-00159,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-Central,2022-01-28,2022-02-18,2022-02-18,2022,1,Q1,Jan,21,0,1,1004,1004,0,0.0,157.77,158401.08,1
PO-00160,S005,Metro Distributors,Tier 2,Road,Chemicals,WH-East,2022-01-28,2022-02-16,2022-02-16,2022,1,Q1,Jan,19,0,1,1860,1860,0,0.0,321.41,597822.6,1
PO-00161,S008,Northern Logistics,Tier 3,Rail,Textiles,WH-Central,2022-01-28,2022-02-01,2022-02-01,2022,1,Q1,Jan,4,0,1,1934,1934,0,0.0,433.48,838350.32,1
PO-00162,S005,Metro Distributors,Tier 2,Road,Raw Materials,WH-Central,2022-01-29,2022-02-12,2022-02-26,2022,1,Q1,Jan,14,14,0,572,572,0,0.0,221.72,126823.84,1
PO-00163,S001,FastTrack Logistics,Tier 1,Road,Finished Goods,WH-North,2022-01-29,2022-02-03,2022-02-03,2022,1,Q1,Jan,5,0,1,969,969,0,0.0,449.9,435953.1,1
PO-00164,S001,FastTrack Logistics,Tier 1,Road,Spare Parts,WH-West,2022-01-29,2022-02-11,2022-02-11,2022,1,Q1,Jan,13,0,1,433,433,0,0.0,249.96,108232.68,1
PO-00165,S008,Northern Logistics,Tier 3,Rail,Chemicals,WH-North,2022-01-29,2022-02-11,2022-02-11,2022,1,Q1,Jan,13,0,1,1941,1941,0,0.0,232.32,450933.12,1
PO-00166,S007,Swift Carriers,Tier 2,Road,Raw Materials,WH-Central,2022-01-29,2022-02-10,2022-02-15,2022,1,Q1,Jan,12,5,0,418,418,0,0.0,69.28,28959.04,1
PO-00167,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-North,2022-01-30,2022-02-04,2022-02-04,2022,1,Q1,Jan,5,0,1,545,545,0,0.0,225.93,123131.85,1
PO-00168,S009,Eastside Components,Tier 2,Sea,Electronics,WH-North,2022-01-30,2022-02-10,2022-02-10,2022,1,Q1,Jan,11,0,1,540,540,0,0.0,114.22,61678.8,1
PO-00169,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-North,2022-01-30,2022-02-13,2022-02-24,2022,1,Q1,Jan,14,11,0,743,743,0,0.0,448.71,333391.53,1
PO-00170,S004,Global Parts Ltd,Tier 1,Air,Components,WH-Central,2022-01-31,2022-02-16,2022-02-16,2022,1,Q1,Jan,16,0,1,601,601,0,0.0,397.28,238765.28,1
PO-00171,S007,Swift Carriers,Tier 2,Road,Chemicals,WH-South,2022-01-31,2022-02-15,2022-02-21,2022,1,Q1,Jan,15,6,0,1691,1691,0,0.0,129.76,219424.16,1
PO-00172,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-Central,2022-01-31,2022-02-03,2022-02-05,2022,1,Q1,Jan,3,2,0,306,306,0,0.0,450.87,137966.22,1
PO-00173,S008,Northern Logistics,Tier 3,Rail,Textiles,WH-Central,2022-01-31,2022-02-13,2022-02-21,2022,1,Q1,Jan,13,8,0,1860,1860,0,0.0,475.11,883704.6,1
PO-00174,S005,Metro Distributors,Tier 2,Road,Raw Materials,WH-East,2022-01-31,2022-02-21,2022-03-03,2022,1,Q1,Jan,21,10,0,245,245,0,0.0,123.9,30355.5,1
PO-00175,S001,FastTrack Logistics,Tier 1,Road,Raw Materials,WH-Central,2022-02-01,2022-02-12,2022-02-12,2022,2,Q1,Feb,11,0,1,1155,1155,0,0.0,25.86,29868.3,1
PO-00176,S008,Northern Logistics,Tier 3,Rail,Components,WH-East,2022-02-01,2022-02-19,2022-02-19,2022,2,Q1,Feb,18,0,1,1595,1595,0,0.0,497.66,793767.7,1
PO-00177,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-Central,2022-02-01,2022-02-12,2022-02-12,2022,2,Q1,Feb,11,0,1,680,680,0,0.0,443.17,301355.6,1
PO-00178,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-West,2022-02-01,2022-02-04,2022-02-04,2022,2,Q1,Feb,3,0,1,995,995,0,0.0,359.38,357583.1,1
PO-00179,S002,BlueStar Freight,Tier 1,Rail,Components,WH-South,2022-02-01,2022-02-13,2022-02-13,2022,2,Q1,Feb,12,0,1,1228,1228,0,0.0,161.56,198395.68,1
PO-00180,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-North,2022-02-01,2022-02-18,2022-02-18,2022,2,Q1,Feb,17,0,1,759,759,0,0.0,26.44,20067.96,1
PO-00181,S008,Northern Logistics,Tier 3,Rail,Components,WH-North,2022-02-01,2022-02-22,2022-02-24,2022,2,Q1,Feb,21,2,0,1454,1454,0,0.0,142.47,207151.38,1
PO-00182,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-West,2022-02-02,2022-02-11,2022-02-11,2022,2,Q1,Feb,9,0,1,524,524,0,0.0,152.42,79868.08,1
PO-00183,S002,BlueStar Freight,Tier 1,Rail,Textiles,WH-Central,2022-02-02,2022-02-14,2022-02-14,2022,2,Q1,Feb,12,0,1,380,380,0,0.0,425.05,161519.0,1
PO-00184,S003,Apex Supply Co.,Tier 2,Road,Chemicals,WH-Central,2022-02-02,2022-02-23,2022-02-28,2022,2,Q1,Feb,21,5,0,592,592,0,0.0,451.46,267264.32,1
PO-00185,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-East,2022-02-02,2022-02-10,2022-02-18,2022,2,Q1,Feb,8,8,0,1287,1287,0,0.0,464.98,598429.26,1
PO-00186,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-Central,2022-02-02,2022-02-19,2022-02-24,2022,2,Q1,Feb,17,5,0,175,175,0,0.0,168.58,29501.5,1
PO-00187,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-West,2022-02-02,2022-02-09,2022-02-09,2022,2,Q1,Feb,7,0,1,1924,1924,0,0.0,23.05,44348.2,1
PO-00188,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-Central,2022-02-02,2022-02-15,2022-02-27,2022,2,Q1,Feb,13,12,0,1997,1997,0,0.0,10.51,20988.47,1
PO-00189,S001,FastTrack Logistics,Tier 1,Road,Spare Parts,WH-South,2022-02-03,2022-02-23,2022-03-05,2022,2,Q1,Feb,20,10,0,508,508,0,0.0,440.83,223941.64,1
PO-00190,S001,FastTrack Logistics,Tier 1,Road,Textiles,WH-East,2022-02-03,2022-02-15,2022-02-15,2022,2,Q1,Feb,12,0,1,82,82,0,0.0,235.92,19345.44,1
PO-00191,S007,Swift Carriers,Tier 2,Road,Spare Parts,WH-North,2022-02-03,2022-02-21,2022-02-21,2022,2,Q1,Feb,18,0,1,440,440,0,0.0,35.74,15725.6,1
PO-00192,S007,Swift Carriers,Tier 2,Road,Finished Goods,WH-East,2022-02-03,2022-02-16,2022-03-01,2022,2,Q1,Feb,13,13,0,871,871,0,0.0,154.98,134987.58,1
PO-00193,S001,FastTrack Logistics,Tier 1,Road,Components,WH-Central,2022-02-03,2022-02-10,2022-02-10,2022,2,Q1,Feb,7,0,1,1243,1243,0,0.0,157.86,196219.98,1
PO-00194,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-South,2022-02-03,2022-02-19,2022-02-19,2022,2,Q1,Feb,16,0,1,1137,1137,0,0.0,317.51,361008.87,1
PO-00195,S002,BlueStar Freight,Tier 1,Rail,Packaging,WH-West,2022-02-04,2022-02-25,2022-02-25,2022,2,Q1,Feb,21,0,1,1266,1266,0,0.0,102.52,129790.32,1
PO-00196,S010,Reliable Goods Co.,Tier 3,Road,Spare Parts,WH-Central,2022-02-04,2022-02-17,2022-02-17,2022,2,Q1,Feb,13,0,1,1126,1126,0,0.0,456.31,513805.06,1
PO-00197,S004,Global Parts Ltd,Tier 1,Air,Textiles,WH-South,2022-02-04,2022-02-13,2022-02-13,2022,2,Q1,Feb,9,0,1,692,692,0,0.0,213.05,147430.6,1
PO-00198,S007,Swift Carriers,Tier 2,Road,Finished Goods,WH-North,2022-02-04,2022-02-11,2022-02-21,2022,2,Q1,Feb,7,10,0,1216,1216,0,0.0,431.2,524339.2,1
PO-00199,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-South,2022-02-04,2022-02-20,2022-02-20,2022,2,Q1,Feb,16,0,1,610,610,0,0.0,168.74,102931.4,1
PO-00200,S005,Metro Distributors,Tier 2,Road,Electronics,WH-South,2022-02-04,2022-02-19,2022-02-21,2022,2,Q1,Feb,15,2,0,1253,1253,0,0.0,396.77,497152.81,1
PO-00201,S002,BlueStar Freight,Tier 1,Rail,Electronics,WH-South,2022-02-05,2022-02-16,2022-02-16,2022,2,Q1,Feb,11,0,1,1139,1139,0,0.0,229.28,261149.92,1
PO-00202,S009,Eastside Components,Tier 2,Sea,Components,WH-East,2022-02-05,2022-02-24,2022-02-24,2022,2,Q1,Feb,19,0,1,1004,1004,0,0.0,227.49,228399.96,1
PO-00203,S009,Eastside Components,Tier 2,Sea,Chemicals,WH-East,2022-02-05,2022-02-10,2022-02-10,2022,2,Q1,Feb,5,0,1,706,706,0,0.0,370.8,261784.8,1
PO-00204,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-Central,2022-02-05,2022-02-18,2022-02-18,2022,2,Q1,Feb,13,0,1,307,307,0,0.0,241.9,74263.3,1
PO-00205,S005,Metro Distributors,Tier 2,Road,Textiles,WH-Central,2022-02-05,2022-02-15,2022-02-15,2022,2,Q1,Feb,10,0,1,384,384,0,0.0,401.15,154041.6,1
PO-00206,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-Central,2022-02-05,2022-02-14,2022-02-14,2022,2,Q1,Feb,9,0,1,74,74,0,0.0,32.78,2425.72,1
PO-00207,S008,Northern Logistics,Tier 3,Rail,Raw Materials,WH-East,2022-02-06,2022-02-25,2022-02-25,2022,2,Q1,Feb,19,0,1,370,370,0,0.0,237.63,87923.1,1
PO-00208,S007,Swift Carriers,Tier 2,Road,Raw Materials,WH-East,2022-02-06,2022-02-21,2022-02-21,2022,2,Q1,Feb,15,0,1,1904,1904,0,0.0,239.97,456902.88,1
PO-00209,S010,Reliable Goods Co.,Tier 3,Road,Electronics,WH-North,2022-02-06,2022-02-13,2022-02-14,2022,2,Q1,Feb,7,1,0,777,777,0,0.0,399.13,310124.01,1
PO-00210,S006,PrimeParts Inc.,Tier 1,Sea,Components,WH-Central,2022-02-06,2022-02-20,2022-02-20,2022,2,Q1,Feb,14,0,1,327,327,0,0.0,257.72,84274.44,1
PO-00211,S001,FastTrack Logistics,Tier 1,Road,Spare Parts,WH-Central,2022-02-06,2022-02-13,2022-02-13,2022,2,Q1,Feb,7,0,1,1528,1528,0,0.0,317.21,484696.88,1
PO-00212,S001,FastTrack Logistics,Tier 1,Road,Electronics,WH-Central,2022-02-06,2022-02-23,2022-02-23,2022,2,Q1,Feb,17,0,1,1236,1236,0,0.0,264.32,326699.52,1
PO-00213,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-South,2022-02-06,2022-02-10,2022-02-10,2022,2,Q1,Feb,4,0,1,98,98,0,0.0,402.8,39474.4,1
PO-00214,S006,PrimeParts Inc.,Tier 1,Sea,Chemicals,WH-West,2022-02-07,2022-02-22,2022-02-22,2022,2,Q1,Feb,15,0,1,876,762,114,13.01,411.37,360360.12,0
PO-00215,S001,FastTrack Logistics,Tier 1,Road,Components,WH-West,2022-02-07,2022-02-26,2022-02-26,2022,2,Q1,Feb,19,0,1,706,706,0,0.0,183.69,129685.14,1
PO-00216,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-West,2022-02-07,2022-02-23,2022-02-23,2022,2,Q1,Feb,16,0,1,1748,1748,0,0.0,277.5,485070.0,1
PO-00217,S002,BlueStar Freight,Tier 1,Rail,Packaging,WH-North,2022-02-07,2022-02-22,2022-02-22,2022,2,Q1,Feb,15,0,1,1724,1724,0,0.0,487.52,840484.48,1
PO-00218,S007,Swift Carriers,Tier 2,Road,Components,WH-Central,2022-02-07,2022-02-19,2022-02-24,2022,2,Q1,Feb,12,5,0,863,863,0,0.0,253.16,218477.08,1
PO-00219,S008,Northern Logistics,Tier 3,Rail,Components,WH-West,2022-02-07,2022-02-14,2022-02-26,2022,2,Q1,Feb,7,12,0,1343,1343,0,0.0,396.27,532190.61,1
PO-00220,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-Central,2022-02-07,2022-02-24,2022-02-24,2022,2,Q1,Feb,17,0,1,1157,1157,0,0.0,386.0,446602.0,1
PO-00221,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-East,2022-02-08,2022-02-25,2022-02-25,2022,2,Q1,Feb,17,0,1,1556,1556,0,0.0,126.46,196771.76,1
PO-00222,S003,Apex Supply Co.,Tier 2,Road,Packaging,WH-North,2022-02-08,2022-02-14,2022-02-14,2022,2,Q1,Feb,6,0,1,1782,1782,0,0.0,70.17,125042.94,1
PO-00223,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-Central,2022-02-08,2022-02-27,2022-02-27,2022,2,Q1,Feb,19,0,1,1743,1743,0,0.0,148.9,259532.7,1
PO-00224,S009,Eastside Components,Tier 2,Sea,Finished Goods,WH-Central,2022-02-08,2022-02-12,2022-02-12,2022,2,Q1,Feb,4,0,1,1493,1493,0,0.0,51.01,76157.93,1
PO-00225,S004,Global Parts Ltd,Tier 1,Air,Packaging,WH-South,2022-02-08,2022-02-13,2022-02-13,2022,2,Q1,Feb,5,0,1,1172,1172,0,0.0,145.32,170315.04,1
PO-00226,S004,Global Parts Ltd,Tier 1,Air,Spare Parts,WH-South,2022-02-08,2022-02-16,2022-02-16,2022,2,Q1,Feb,8,0,1,1402,1402,0,0.0,456.15,639522.3,1
PO-00227,S001,FastTrack Logistics,Tier 1,Road,Chemicals,WH-South,2022-02-08,2022-02-28,2022-02-28,2022,2,Q1,Feb,20,0,1,1652,1652,0,0.0,405.47,669836.44,1
PO-00228,S002,BlueStar Freight,Tier 1,Rail,Spare Parts,WH-Central,2022-02-08,2022-02-13,2022-02-13,2022,2,Q1,Feb,5,0,1,1790,1790,0,0.0,195.33,349640.7,1
PO-00229,S010,Reliable Goods Co.,Tier 3,Road,Chemicals,WH-North,2022-02-09,2022-02-25,2022-02-25,2022,2,Q1,Feb,16,0,1,59,59,0,0.0,449.02,26492.18,1
PO-00230,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-South,2022-02-09,2022-02-19,2022-02-19,2022,2,Q1,Feb,10,0,1,1622,1622,0,0.0,177.09,287239.98,1
PO-00231,S005,Metro Distributors,Tier 2,Road,Spare Parts,WH-Central,2022-02-09,2022-02-18,2022-02-18,2022,2,Q1,Feb,9,0,1,483,483,0,0.0,174.65,84355.95,1
PO-00232,S005,Metro Distributors,Tier 2,Road,Spare Parts,WH-West,2022-02-09,2022-02-18,2022-02-18,2022,2,Q1,Feb,9,0,1,629,629,0,0.0,467.76,294221.04,1
PO-00233,S007,Swift Carriers,Tier 2,Road,Packaging,WH-North,2022-02-10,2022-02-14,2022-02-14,2022,2,Q1,Feb,4,0,1,732,732,0,0.0,124.81,91360.92,1
PO-00234,S001,FastTrack Logistics,Tier 1,Road,Raw Materials,WH-Central,2022-02-10,2022-02-13,2022-02-13,2022,2,Q1,Feb,3,0,1,1082,1082,0,0.0,14.85,16067.7,1
PO-00235,S002,BlueStar Freight,Tier 1,Rail,Textiles,WH-East,2022-02-10,2022-02-13,2022-02-13,2022,2,Q1,Feb,3,0,1,212,212,0,0.0,18.76,3977.12,1
PO-00236,S003,Apex Supply Co.,Tier 2,Road,Raw Materials,WH-South,2022-02-10,2022-02-25,2022-02-25,2022,2,Q1,Feb,15,0,1,1624,1558,66,4.06,21.82,35435.68,0
PO-00237,S010,Reliable Goods Co.,Tier 3,Road,Textiles,WH-East,2022-02-10,2022-02-25,2022-02-25,2022,2,Q1,Feb,15,0,1,1143,1143,0,0.0,341.53,390368.79,1
PO-00238,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-West,2022-02-11,2022-02-23,2022-02-23,2022,2,Q1,Feb,12,0,1,549,470,79,14.39,127.96,70250.04,0
PO-00239,S004,Global Parts Ltd,Tier 1,Air,Spare Parts,WH-North,2022-02-11,2022-02-24,2022-02-24,2022,2,Q1,Feb,13,0,1,178,178,0,0.0,383.28,68223.84,1
PO-00240,S002,BlueStar Freight,Tier 1,Rail,Finished Goods,WH-Central,2022-02-11,2022-03-02,2022-03-02,2022,2,Q1,Feb,19,0,1,1075,1075,0,0.0,357.56,384377.0,1
PO-00241,S002,BlueStar Freight,Tier 1,Rail,Electronics,WH-Central,2022-02-11,2022-03-01,2022-03-01,2022,2,Q1,Feb,18,0,1,1120,1120,0,0.0,201.88,226105.6,1
PO-00242,S004,Global Parts Ltd,Tier 1,Air,Spare Parts,WH-North,2022-02-11,2022-02-17,2022-02-27,2022,2,Q1,Feb,6,10,0,1365,1365,0,0.0,6.81,9295.65,1
PO-00243,S001,FastTrack Logistics,Tier 1,Road,Textiles,WH-Central,2022-02-11,2022-02-19,2022-02-19,2022,2,Q1,Feb,8,0,1,1310,1310,0,0.0,310.39,406610.9,1
PO-00244,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-North,2022-02-12,2022-02-16,2022-02-16,2022,2,Q1,Feb,4,0,1,1996,1996,0,0.0,328.5,655686.0,1
PO-00245,S005,Metro Distributors,Tier 2,Road,Electronics,WH-West,2022-02-12,2022-02-18,2022-02-18,2022,2,Q1,Feb,6,0,1,201,201,0,0.0,463.87,93237.87,1
PO-00246,S001,FastTrack Logistics,Tier 1,Road,Finished Goods,WH-North,2022-02-12,2022-02-24,2022-02-24,2022,2,Q1,Feb,12,0,1,1904,1904,0,0.0,372.21,708687.84,1
PO-00247,S010,Reliable Goods Co.,Tier 3,Road,Components,WH-East,2022-02-13,2022-02-16,2022-03-02,2022,2,Q1,Feb,3,14,0,1302,1302,0,0.0,214.54,279331.08,1
PO-00248,S009,Eastside Components,Tier 2,Sea,Finished Goods,WH-East,2022-02-13,2022-02-27,2022-03-10,2022,2,Q1,Feb,14,11,0,732,732,0,0.0,206.73,151326.36,1
PO-00249,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-South,2022-02-13,2022-02-26,2022-02-27,2022,2,Q1,Feb,13,1,0,993,993,0,0.0,259.21,257395.53,1
PO-00250,S005,Metro Distributors,Tier 2,Road,Packaging,WH-East,2022-02-13,2022-02-21,2022-02-21,2022,2,Q1,Feb,8,0,1,81,81,0,0.0,136.69,11071.89,1
PO-00251,S003,Apex Supply Co.,Tier 2,Road,Finished Goods,WH-East,2022-02-13,2022-02-24,2022-02-27,2022,2,Q1,Feb,11,3,0,1301,1301,0,0.0,258.37,336139.37,1
PO-00252,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-North,2022-02-13,2022-02-26,2022-03-05,2022,2,Q1,Feb,13,7,0,1152,1152,0,0.0,73.11,84222.72,1
PO-00253,S002,BlueStar Freight,Tier 1,Rail,Chemicals,WH-South,2022-02-13,2022-03-05,2022-03-05,2022,2,Q1,Feb,20,0,1,1458,1458,0,0.0,60.61,88369.38,1
PO-00254,S006,PrimeParts Inc.,Tier 1,Sea,Electronics,WH-South,2022-02-14,2022-02-26,2022-02-26,2022,2,Q1,Feb,12,0,1,291,291,0,0.0,221.09,64337.19,1
PO-00255,S009,Eastside Components,Tier 2,Sea,Electronics,WH-North,2022-02-14,2022-02-28,2022-03-03,2022,2,Q1,Feb,14,3,0,114,114,0,0.0,236.59,26971.26,1
PO-00256,S007,Swift Carriers,Tier 2,Road,Packaging,WH-North,2022-02-14,2022-02-22,2022-02-22,2022,2,Q1,Feb,8,0,1,1272,1272,0,0.0,356.3,453213.6,1
PO-00257,S010,Reliable Goods Co.,Tier 3,Road,Finished Goods,WH-East,2022-02-15,2022-02-24,2022-02-24,2022,2,Q1,Feb,9,0,1,1965,1965,0,0.0,28.77,56533.05,1
PO-00258,S004,Global Parts Ltd,Tier 1,Air,Components,WH-West,2022-02-15,2022-02-21,2022-02-21,2022,2,Q1,Feb,6,0,1,201,201,0,0.0,231.83,46597.83,1
PO-00259,S006,PrimeParts Inc.,Tier 1,Sea,Chemicals,WH-North,2022-02-15,2022-02-20,2022-02-20,2022,2,Q1,Feb,5,0,1,799,799,0,0.0,357.0,285243.0,1
PO-00260,S009,Eastside Components,Tier 2,Sea,Spare Parts,WH-North,2022-02-15,2022-02-24,2022-02-28,2022,2,Q1,Feb,9,4,0,1499,1499,0,0.0,346.63,519598.37,1
PO-00261,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-North,2022-02-15,2022-03-01,2022-03-03,2022,2,Q1,Feb,14,2,0,1947,1947,0,0.0,220.81,429917.07,1
PO-00262,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-Central,2022-02-15,2022-02-20,2022-02-20,2022,2,Q1,Feb,5,0,1,760,760,0,0.0,466.04,354190.4,1
PO-00263,S005,Metro Distributors,Tier 2,Road,Finished Goods,WH-Central,2022-02-15,2022-03-05,2022-03-07,2022,2,Q1,Feb,18,2,0,1030,1030,0,0.0,98.95,101918.5,1
PO-00264,S008,Northern Logistics,Tier 3,Rail,Electronics,WH-West,2022-02-15,2022-03-04,2022-03-16,2022,2,Q1,Feb,17,12,0,922,922,0,0.0,27.83,25659.26,1
PO-00265,S008,Northern Logistics,Tier 3,Rail,Finished Goods,WH-East,2022-02-16,2022-02-25,2022-03-02,2022,2,Q1,Feb,9,5,0,725,725,0,0.0,261.8,189805.0,1
PO-00266,S001,FastTrack Logistics,Tier 1,Road,Spare Parts,WH-South,2022-02-16,2022-03-04,2022-03-04,2022,2,Q1,Feb,16,0,1,861,861,0,0.0,43.92,37815.12,1
PO-00267,S001,FastTrack Logistics,Tier 1,Road,Electronics,WH-West,2022-02-16,2022-02-24,2022-02-24,2022,2,Q1,Feb,8,0,1,601,601,0,0.0,273.36,164289.36,1
PO-00268,S006,PrimeParts Inc.,Tier 1,Sea,Finished Goods,WH-Central,2022-02-16,2022-02-20,2022-02-20,2022,2,Q1,Feb,4,0,1,1844,1844,0,0.0,139.26,256795.44,1
PO-00269,S008,Northern Logistics,Tier 3,Rail,Packaging,WH-Central,2022-02-16,2022-02-20,2022-03-05,2022,2,Q1,Feb,4,13,0,1370,1370,0,0.0,32.73,44840.1,1
PO-00270,S001,FastTrack Logistics,Tier 1,Road,Packaging,WH-West,2022-02-16,2022-02-19,2022-02-19,2022,2,Q1,Feb,3,0,1,1755,1755,0,0.0,78.96,138574.8,1
PO-00271,S007,Swift Carriers,Tier 2,Road,Raw Materials,WH-South,2022-02-17,2022-03-03,2022-03-03,2022,2,Q1,Feb,14,0,1,1752,1752,0,0.0,402.65,705442.8,1
PO-00272,S004,Global Parts Ltd,Tier 1,Air,Electronics,WH-South,2022-02-17,2022-02-21,2022-02-21,2022,2,Q1,Feb,4,0,1,451,451,0,0.0,282.98,127623.98,1
PO-00273,S007,Swift Carriers,Tier 2,Road,Packaging,WH-Central,2022-02-17,2022-02-23,2022-03-02,2022,2,Q1,Feb,6,7,0,1292,1292,0,0.0,61.94,80026.48,1
