order_details_id,order_id,item_id
2130,1032,8
2131,1033,30
2132,1033,11
2133,1034,17
2134,1034,2
2135,1035,26
2136,1036,28
2137,1036,23
2138,1037,19
2139,1037,28
2140,1038,14
2141,1038,8
2142,1039,25
2143,1040,5
2144,1041,23
2145,1042,16
2146,1042,9
2147,1043,9
2148,1043,13
2149,1043,25
2150,1044,10
2151,1045,3
2152,1046,13
2153,1046,17
2154,1047,5
2155,1047,10
2156,1048,31
2157,1048,22
2158,1049,13
2159,1049,8
2160,1050,8
2161,1050,29
2162,1051,12
2163,1051,22
2164,1051,10
2165,1051,26
2166,1052,4
2167,1053,29
2168,1054,15
2169,1055,9
2170,1055,31
2171,1055,24
2172,1056,2
2173,1056,25
2174,1057,27
2175,1058,32
2176,1058,8
2177,1059,24
2178,1059,15
2179,1059,14
2180,1060,30
2181,1061,30
2182,1061,25
2183,1062,10
2184,1062,5
2185,1062,13
2186,1063,5
2187,1064,26
2188,1065,31
2189,1065,25
2190,1065,10
2191,1066,19
2192,1066,30
2193,1067,9
2194,1068,18
2195,1069,22
2196,1069,9
2197,1070,27
2198,1071,9
2199,1071,13
2200,1072,30
2201,1073,23
2202,1073,29
2203,1074,12
2204,1074,14
2205,1074,17
2206,1075,14
2207,1076,4
2208,1077,10
2209,1077,24
2210,1077,22
2211,1078,24
2212,1079,5
2213,1079,6
2214,1080,29
2215,1080,6
2216,1081,8
2217,1081,28
2218,1082,15
2219,1082,4
2220,1082,13
2221,1082,26
2222,1083,25
2223,1083,9
2224,1083,2
2225,1084,13
2226,1084,22
2227,1084,4
2228,1085,13
2229,1086,31
2230,1087,30
2231,1087,23
2232,1088,17
2233,1088,19
2234,1088,2
2235,1089,10
2236,1089,21
2237,1089,19
2238,1090,30
2239,1091,23
2240,1091,5
2241,1092,29
2242,1092,16
2243,1092,25
2244,1093,20
2245,1094,9
2246,1094,29
2247,1095,21
2248,1096,8
2249,1096,25
2250,1096,23
2251,1097,8
2252,1097,14
2253,1098,8
2254,1098,26
2255,1098,12
2256,1099,5
2257,1100,14
2258,1101,9
2259,1102,20
2260,1102,30
2261,1102,23
2262,1103,28
2263,1103,22
2264,1104,25
2265,1104,27
2266,1105,16
2267,1106,12
2268,1106,9
2269,1107,12
2270,1107,1
2271,1107,18
2272,1107,8
2273,1108,8
2274,1108,22
2275,1109,13
2276,1109,15
2277,1110,9
2278,1111,27
2279,1111,8
2280,1112,20
2281,1112,32
2282,1112,29
2283,1112,9
2284,1113,11
2285,1114,29
2286,1114,25
2287,1115,14
2288,1115,29
2289,1116,21
2290,1116,29
2291,1117,6
2292,1118,2
2293,1118,19
2294,1119,7
2295,1119,18
2296,1120,4
2297,1120,6
2298,1121,17
2299,1121,27
2300,1121,31
2301,1122,9
2302,1122,32
2303,1123,18
2304,1123,25
2305,1124,8
2306,1125,26
2307,1125,29
2308,1126,15
2309,1126,12
2310,1127,14
2311,1127,20
2312,1128,8
2313,1129,18
2314,1129,17
2315,1129,25
2316,1130,29
2317,1130,10
2318,1130,3
2319,1131,7
2320,1131,26
2321,1132,30
2322,1133,2
2323,1133,17
2324,1133,18
2325,1133,16
2326,1134,23
2327,1134,16
2328,1135,17
2329,1135,30
2330,1136,12
2331,1137,10
2332,1137,2
2333,1137,20
2334,1138,7
2335,1138,9
2336,1138,13
2337,1138,10
2338,1139,14
2339,1139,16
2340,1140,4
2341,1140,29
2342,1140,10
2343,1140,22
2344,1141,25
2345,1142,22
2346,1142,9
2347,1142,29
2348,1143,22
2349,1143,29
2350,1144,16
2351,1145,22
2352,1145,30
2353,1146,8
2354,1146,18
2355,1147,14
2356,1148,30
2357,1148,24
2358,1148,13
2359,1149,2
2360,1150,22
2361,1151,18
2362,1151,24
2363,1152,23
2364,1152,27
2365,1152,13
2366,1153,9
2367,1153,3
2368,1154,3
2369,1154,21
2370,1154,30
2371,1155,6
2372,1155,14
2373,1156,17
2374,1156,20
2375,1156,22
2376,1156,14
2377,1157,11
2378,1157,14
2379,1158,31
2380,1159,8
2381,1160,14
2382,1160,9
2383,1160,22
2384,1161,32
2385,1161,30
2386,1162,9
2387,1163,18
2388,1163,9
2389,1163,1
2390,1163,2
2391,1164,8
2392,1164,12
2393,1165,27
2394,1165,13
2395,1165,25
2396,1166,14
2397,1167,19
2398,1167,25
2399,1168,25
2400,1168,30
2401,1168,8
2402,1169,23
2403,1169,15
2404,1169,8
2405,1169,12
2406,1170,5
2407,1170,13
2408,1171,8
2409,1171,3
2410,1172,1
2411,1172,18
2412,1172,12
2413,1173,28
2414,1173,12
2415,1174,13
2416,1174,5
2417,1175,12
2418,1175,13
2419,1176,18
2420,1177,28
2421,1177,11
2422,1178,17
2423,1178,13
2424,1179,23
2425,1179,8
2426,1180,29
2427,1181,29
2428,1182,21
2429,1183,8
2430,1183,19
2431,1184,24
2432,1184,17
2433,1185,22
2434,1185,32
2435,1186,23
2436,1186,14
2437,1187,24
2438,1187,26
2439,1187,14
2440,1187,2
2441,1188,13
2442,1189,25
2443,1189,9
2444,1189,14
2445,1190,25
2446,1190,24
2447,1190,4
2448,1190,28
2449,1191,11
2450,1191,30
2451,1192,18
2452,1193,24
2453,1194,29
2454,1194,9
2455,1195,8
2456,1195,4
2457,1196,15
2458,1196,16
2459,1197,1
2460,1197,11
2461,1198,27
2462,1198,14
2463,1198,5
2464,1198,6
2465,1199,23
2466,1199,11
2467,1199,9
2468,1200,13
2469,1200,9
2470,1201,4
2471,1202,17
2472,1202,15
2473,1202,14
2474,1203,22
2475,1203,7
2476,1203,21
2477,1204,23
2478,1205,19
2479,1205,26
2480,1206,26
2481,1206,6
2482,1206,11
2483,1207,2
2484,1207,23
2485,1207,5
2486,1208,5
2487,1208,23
2488,1208,10
2489,1209,17
2490,1210,12
2491,1210,14
2492,1210,26
2493,1210,3
2494,1211,22
2495,1211,4
2496,1211,30
2497,1212,13
2498,1212,1
2499,1213,18
2500,1213,27
2501,1214,29
2502,1214,13
2503,1215,11
2504,1215,14
2505,1215,13
2506,1216,26
2507,1216,30
2508,1216,24
2509,1216,13
2510,1217,15
2511,1217,14
2512,1218,9
2513,1218,31
2514,1219,12
2515,1220,22
2516,1221,27
2517,1221,5
2518,1221,14
2519,1221,11
2520,1222,8
2521,1222,16
2522,1223,18
2523,1224,16
2524,1224,5
2525,1225,16
2526,1225,5
2527,1226,24
2528,1226,5
2529,1227,3
2530,1228,13
2531,1228,2
2532,1229,7
2533,1229,26
2534,1229,15
2535,1230,21
2536,1230,14
2537,1231,2
2538,1231,13
2539,1232,10
2540,1232,28
2541,1233,19
2542,1233,9
2543,1234,4
2544,1234,9
2545,1234,8
2546,1235,8
2547,1235,18
2548,1236,9
2549,1236,2
2550,1236,4
2551,1237,26
2552,1237,17
2553,1237,22
2554,1237,13
2555,1238,17
2556,1239,16
2557,1239,13
2558,1240,12
2559,1240,18
2560,1241,3
2561,1242,19
2562,1243,12
2563,1243,23
2564,1243,17
2565,1243,11
2566,1244,31
2567,1244,28
2568,1244,8
2569,1244,16
2570,1245,4
2571,1245,9
2572,1245,12
2573,1246,14
2574,1246,20
2575,1247,9
2576,1247,32
2577,1247,26
2578,1247,17
2579,1248,12
2580,1248,29
2581,1248,17
2582,1249,3
2583,1249,22
2584,1250,11
2585,1250,22
2586,1250,29
2587,1250,23
2588,1251,24
2589,1251,32
2590,1252,29
2591,1252,14
2592,1252,9
2593,1253,19
2594,1253,21
2595,1254,30
2596,1254,19
2597,1255,29
2598,1255,30
2599,1256,14
2600,1257,27
2601,1257,16
2602,1257,19
2603,1258,15
2604,1259,19
2605,1259,32
2606,1259,4
2607,1260,5
2608,1260,32
2609,1260,26
2610,1261,3
2611,1261,25
2612,1262,32
2613,1262,11
2614,1263,22
2615,1263,5
2616,1263,2
2617,1264,22
2618,1264,6
2619,1265,5
2620,1265,28
2621,1265,13
2622,1265,3
2623,1266,9
2624,1267,26
2625,1267,7
2626,1268,32
2627,1268,9
2628,1269,6
2629,1269,4
2630,1270,13
2631,1270,20
2632,1271,8
2633,1272,2
2634,1272,6
2635,1273,5
2636,1274,9
2637,1275,30
2638,1275,2
2639,1276,16
2640,1277,28
2641,1277,25
2642,1278,3
2643,1278,9
2644,1278,6
2645,1279,10
2646,1280,24
2647,1281,16
2648,1281,13
2649,1282,24
2650,1282,8
2651,1282,28
2652,1283,17
2653,1283,28
2654,1283,21
2655,1284,15
2656,1284,5
2657,1285,10
2658,1286,4
2659,1286,29
2660,1286,2
2661,1287,22
2662,1287,7
2663,1288,23
2664,1288,9
2665,1289,25
2666,1289,16
2667,1289,20
2668,1289,8
2669,1290,12
2670,1290,14
2671,1291,5
2672,1292,30
2673,1292,11
2674,1293,30
2675,1293,10
2676,1294,7
2677,1294,13
2678,1294,14
2679,1294,12
2680,1295,18
2681,1295,26
2682,1296,28
2683,1296,19
2684,1297,23
2685,1298,31
2686,1298,12
2687,1298,30
2688,1299,29
2689,1300,8
2690,1300,9
2691,1300,3
2692,1301,20
2693,1302,31
2694,1302,21
2695,1302,11
2696,1303,10
2697,1304,8
2698,1304,23
2699,1305,3
2700,1305,5
2701,1305,28
2702,1306,8
2703,1306,29
2704,1306,22
2705,1307,32
2706,1308,9
2707,1308,23
2708,1309,15
2709,1309,29
2710,1310,26
2711,1310,4
2712,1310,24
2713,1310,14
2714,1311,32
2715,1311,2
2716,1312,13
2717,1312,22
2718,1312,19
2719,1313,23
2720,1314,8
2721,1314,9
2722,1315,9
2723,1316,24
2724,1316,18
2725,1316,25
2726,1317,9
2727,1317,6
2728,1318,30
2729,1318,1
2730,1318,3
2731,1319,6
2732,1319,29
2733,1320,23
2734,1320,9
2735,1321,17
2736,1322,17
2737,1322,28
2738,1322,14
2739,1323,22
2740,1323,4
2741,1324,8
2742,1324,17
2743,1325,2
2744,1326,3
2745,1327,21
2746,1327,5
2747,1328,28
2748,1328,21
2749,1329,14
2750,1329,11
2751,1330,18
2752,1330,5
2753,1331,22
2754,1332,22
2755,1332,9
2756,1332,14
2757,1333,8
2758,1334,13
2759,1335,31
2760,1335,22
2761,1336,17
2762,1336,30
2763,1336,25
2764,1337,24
2765,1338,15
2766,1338,16
2767,1339,32
2768,1339,3
2769,1340,13
2770,1340,25
2771,1340,27
2772,1340,16
2773,1341,13
2774,1341,23
2775,1342,29
2776,1342,13
2777,1343,2
2778,1343,25
2779,1343,21
2780,1344,30
2781,1344,23
2782,1344,14
2783,1345,8
2784,1345,27
2785,1346,17
2786,1346,21
2787,1346,4
2788,1347,8
2789,1347,29
2790,1348,24
2791,1348,12
2792,1349,19
2793,1349,13
2794,1350,14
2795,1350,5
2796,1350,16
2797,1351,9
2798,1351,10
2799,1352,11
2800,1352,3
2801,1352,20
2802,1352,15
2803,1353,8
2804,1353,16
2805,1354,18
2806,1355,20
2807,1356,21
2808,1357,29
2809,1358,19
2810,1358,6
2811,1359,2
2812,1359,23
2813,1360,30
2814,1360,10
2815,1361,5
2816,1361,9
2817,1362,14
2818,1362,21
2819,1363,11
2820,1363,19
2821,1364,15
2822,1364,30
2823,1364,22
2824,1365,13
2825,1365,22
2826,1365,2
2827,1366,14
2828,1366,6
2829,1366,10
2830,1367,19
2831,1367,22
2832,1368,30
2833,1369,22
2834,1369,18
2835,1369,11
2836,1370,17
2837,1370,28
2838,1371,29
2839,1371,2
2840,1371,11
2841,1372,11
2842,1372,21
2843,1373,15
2844,1374,13
2845,1375,6
2846,1375,26
2847,1375,25
2848,1376,24
2849,1376,6
2850,1377,30
2851,1378,28
2852,1378,29
2853,1378,26
2854,1379,6
2855,1379,31
2856,1380,9
2857,1380,7
2858,1380,25
2859,1381,9
2860,1382,14
2861,1382,13
2862,1382,2
2863,1383,30
2864,1384,24
2865,1384,4
2866,1385,13
2867,1386,7
2868,1386,26
2869,1387,24
2870,1387,17
2871,1388,15
2872,1388,31
2873,1389,9
2874,1389,29
2875,1390,9
2876,1391,25
2877,1391,22
2878,1391,20
2879,1391,4
2880,1392,20
2881,1392,11
2882,1392,26
2883,1392,9
2884,1393,2
2885,1394,17
2886,1394,23
2887,1395,4
2888,1396,2
2889,1397,24
2890,1397,9
2891,1398,3
2892,1398,5
2893,1399,29
2894,1399,16
2895,1400,9
2896,1400,31
2897,1400,18
2898,1400,1
2899,1401,28
2900,1401,6
2901,1401,26
2902,1402,8
2903,1403,13
2904,1403,2
2905,1404,9
2906,1404,4
2907,1405,3
2908,1406,26
2909,1407,25
2910,1407,8
2911,1408,25
2912,1409,7
2913,1410,9
2914,1411,29
2915,1411,16
2916,1412,4
2917,1413,19
2918,1413,29
2919,1414,4
2920,1414,25
2921,1414,16
2922,1414,11
2923,1415,23
2924,1415,2
2925,1415,22
2926,1416,21
2927,1416,24
2928,1417,15
2929,1418,27
2930,1418,28
2931,1418,26
2932,1419,10
2933,1420,9
2934,1420,32
2935,1421,17
2936,1421,25
2937,1421,5
2938,1422,11
2939,1422,23
2940,1422,10
2941,1422,20
2942,1423,31
2943,1424,23
2944,1425,2
2945,1425,15
2946,1426,8
2947,1426,2
2948,1427,2
2949,1428,32
2950,1429,2
2951,1429,28
2952,1429,30
2953,1430,20
2954,1431,5
2955,1431,27
2956,1432,13
2957,1433,2
2958,1433,28
2959,1434,8
2960,1434,9
2961,1434,3
2962,1435,22
2963,1436,8
2964,1436,14
2965,1436,6
2966,1437,28
2967,1438,4
2968,1438,14
2969,1439,24
2970,1439,6
2971,1440,24
2972,1440,6
2973,1440,13
2974,1440,22
2975,1441,25
2976,1442,17
2977,1442,5
2978,1443,30
2979,1443,25
2980,1444,13
2981,1444,5
2982,1444,19
2983,1445,4
2984,1446,13
2985,1447,7
2986,1448,25
2987,1448,7
2988,1449,18
2989,1450,22
2990,1451,11
2991,1451,21
2992,1451,2
2993,1451,30
2994,1452,25
2995,1453,17
2996,1454,3
2997,1454,12
2998,1454,14
2999,1455,1
3000,1455,9
3001,1455,11
3002,1456,13
3003,1456,16
3004,1457,25
3005,1458,14
3006,1458,20
3007,1459,1
3008,1460,8
3009,1460,2
3010,1461,9
3011,1461,10
3012,1462,30
3013,1463,11
3014,1464,4
3015,1464,29
3016,1464,14
3017,1465,19
3018,1465,14
3019,1466,5
3020,1466,8
3021,1466,2
3022,1466,27
3023,1467,9
3024,1467,2
3025,1468,24
3026,1469,8
3027,1470,29
3028,1471,17
3029,1471,3
3030,1471,20
3031,1472,2
3032,1473,13
3033,1473,3
3034,1474,21
3035,1474,27
3036,1475,15
3037,1475,3
3038,1475,4
3039,1476,13
3040,1477,30
3041,1477,28
3042,1478,29
3043,1478,18
3044,1479,20
3045,1479,4
3046,1479,29
3047,1479,25
3048,1480,3
3049,1481,19
3050,1481,11
3051,1481,10
3052,1482,30
3053,1482,17
3054,1483,5
3055,1483,3
3056,1484,32
3057,1485,9
3058,1485,29
3059,1485,23
3060,1485,16
3061,1486,15
3062,1486,13
3063,1487,28
3064,1488,18
3065,1489,4
3066,1489,2
3067,1489,6
3068,1490,14
3069,1491,30
3070,1491,16
3071,1492,25
3072,1492,2
3073,1492,28
3074,1492,22
3075,1493,9
3076,1493,32
3077,1494,10
3078,1494,17
3079,1494,6
3080,1494,15
3081,1495,28
3082,1496,3
3083,1496,29
3084,1496,21
3085,1497,8
3086,1497,9
3087,1498,15
3088,1498,9
3089,1499,16
3090,1499,31
3091,1500,28
3092,1500,8
3093,1501,12
3094,1501,15
3095,1502,2
3096,1502,23
3097,1503,29
3098,1504,18
3099,1504,13
3100,1505,23
3101,1505,26
3102,1506,13
3103,1506,17
3104,1507,22
3105,1508,18
3106,1509,25
3107,1509,26
3108,1510,23
3109,1510,19
3110,1511,18
3111,1511,22
3112,1512,25
3113,1512,6
3114,1513,31
3115,1514,27
3116,1514,28
3117,1514,29
3118,1515,20
3119,1515,3
3120,1515,4
3121,1515,14
3122,1516,25
3123,1517,23
3124,1518,13
3125,1519,9
3126,1519,22
3127,1520,31
3128,1520,13
3129,1521,26
3130,1521,17
3131,1522,29
3132,1522,8
3133,1523,10
3134,1523,9
3135,1524,23
3136,1524,24
3137,1525,30
3138,1525,8
3139,1525,28
3140,1526,4
3141,1526,12
3142,1526,29
3143,1527,32
3144,1528,21
3145,1528,6
3146,1529,20
3147,1529,17
3148,1529,10
3149,1530,25
3150,1530,13
3151,1530,17
3152,1531,3
3153,1531,20
3154,1531,5
3155,1532,9
3156,1532,16
3157,1532,20
3158,1532,29
3159,1533,10
3160,1533,19
3161,1534,32
3162,1534,7
3163,1534,14
3164,1535,8
3165,1536,20
3166,1536,28
3167,1536,13
3168,1536,21
3169,1537,13
3170,1537,28
3171,1537,3
3172,1538,5
3173,1538,13
3174,1539,3
3175,1539,17
3176,1539,28
3177,1539,15
3178,1540,29
3179,1541,31
3180,1542,18
3181,1542,9
3182,1542,24
3183,1543,2
3184,1543,17
3185,1543,5
3186,1543,13
3187,1544,30
3188,1545,17
3189,1545,22
3190,1545,31
3191,1546,11
3192,1546,24
3193,1546,32
3194,1546,21
3195,1547,20
3196,1547,2
3197,1547,14
3198,1547,24
3199,1548,23
3200,1548,13
3201,1549,20
3202,1549,9
3203,1549,14
3204,1550,4
3205,1550,26
3206,1551,26
3207,1551,17
3208,1551,16
3209,1552,20
3210,1552,13
3211,1552,2
3212,1552,3
3213,1553,14
3214,1553,12
3215,1553,2
3216,1554,6
3217,1555,24
3218,1556,13
3219,1557,9
3220,1558,29
3221,1559,18
3222,1559,26
3223,1560,25
3224,1560,31
3225,1561,8
3226,1561,5
3227,1562,3
3228,1562,13
3229,1562,4
3230,1562,24
3231,1563,10
3232,1563,13
3233,1564,20
3234,1564,25
3235,1565,24
3236,1565,14
3237,1565,28
3238,1566,30
3239,1567,10
3240,1567,9
3241,1568,9
3242,1569,15
3243,1570,7
3244,1570,23
3245,1570,17
3246,1571,23
3247,1571,12
3248,1572,17
3249,1572,30
3250,1573,19
3251,1573,28
3252,1574,31
3253,1575,23
3254,1575,8
3255,1576,16
3256,1576,25
3257,1576,17
3258,1577,2
3259,1577,11
3260,1578,15
3261,1578,26
3262,1579,27
3263,1579,8
3264,1580,2
3265,1580,11
3266,1581,2
3267,1581,19
3268,1582,24
3269,1582,17
3270,1583,25
3271,1583,26
3272,1584,3
3273,1585,31
3274,1586,2
3275,1586,5
3276,1587,18
3277,1587,13
3278,1588,13
3279,1588,23
3280,1589,14
3281,1589,12
3282,1589,22
3283,1590,13
3284,1590,29
3285,1590,11
3286,1590,4
3287,1591,3
3288,1592,5
3289,1592,6
3290,1593,11
3291,1594,29
3292,1594,17
3293,1595,5
3294,1595,9
3295,1595,19
3296,1596,12
3297,1597,21
3298,1597,11
3299,1597,13
3300,1598,26
3301,1598,21
3302,1599,14
3303,1599,24
3304,1600,2
3305,1600,14
3306,1601,29
3307,1601,30
3308,1601,25
3309,1602,29
3310,1602,16
3311,1603,18
3312,1603,24
3313,1604,24
3314,1604,11
3315,1604,7
3316,1605,30
3317,1605,24
3318,1605,26
3319,1605,14
3320,1606,27
3321,1606,3
3322,1606,22
3323,1607,25
3324,1607,27
3325,1608,21
3326,1608,7
3327,1609,22
3328,1610,14
3329,1610,28
3330,1610,8
3331,1611,16
3332,1611,22
3333,1612,30
3334,1612,20
3335,1613,26
3336,1614,12
3337,1614,2
3338,1615,18
3339,1616,12
3340,1616,23
3341,1616,30
3342,1617,13
3343,1618,15
3344,1618,11
3345,1618,27
3346,1619,3
3347,1619,32
3348,1620,19
3349,1620,15
3350,1621,11
3351,1621,20
3352,1621,14
3353,1622,23
3354,1622,24
3355,1623,3
3356,1624,2
3357,1624,25
3358,1625,29
3359,1626,17
3360,1627,16
3361,1627,14
3362,1628,22
3363,1628,29
3364,1629,29
3365,1629,8
3366,1629,17
3367,1630,23
3368,1631,15
3369,1631,26
3370,1632,2
3371,1632,9
3372,1632,32
3373,1633,22
3374,1633,3
3375,1633,26
3376,1634,4
3377,1635,9
3378,1635,22
3379,1636,3
3380,1636,7
3381,1636,2
3382,1637,8
3383,1638,17
3384,1638,24
3385,1638,22
3386,1638,3
3387,1639,30
3388,1639,16
3389,1640,30
3390,1640,16
3391,1640,14
3392,1640,15
3393,1641,13
3394,1642,14
3395,1642,11
3396,1642,12
3397,1643,29
3398,1643,8
3399,1644,17
3400,1644,20
3401,1644,26
3402,1645,8
3403,1645,25
3404,1646,4
3405,1646,3
3406,1646,13
3407,1647,11
3408,1648,26
3409,1649,24
3410,1649,5
3411,1650,8
3412,1650,30
3413,1651,13
3414,1652,3
3415,1652,31
3416,1652,17
3417,1653,25
3418,1653,15
3419,1654,9
3420,1655,26
3421,1655,14
3422,1656,10
3423,1656,4
3424,1657,5
3425,1657,26
3426,1658,17
3427,1658,14
3428,1659,30
3429,1660,31
3430,1660,18
3431,1660,9
3432,1660,32
3433,1661,14
3434,1661,28
3435,1662,14
3436,1662,3
3437,1662,19
3438,1663,18
3439,1664,29
3440,1664,12
3441,1664,22
3442,1665,24
3443,1666,13
3444,1666,20
3445,1666,14
3446,1667,6
3447,1667,18
3448,1667,17
3449,1668,25
3450,1668,19
3451,1669,22
3452,1670,19
3453,1670,31
3454,1670,27
3455,1671,4
3456,1671,22
3457,1672,19
3458,1672,24
3459,1673,9
3460,1673,27
3461,1673,13
3462,1674,32
3463,1674,14
3464,1674,25
3465,1674,5
3466,1675,1
3467,1675,9
3468,1675,31
3469,1676,28
3470,1677,28
3471,1677,24
3472,1677,13
3473,1677,17
3474,1678,16
3475,1678,2
3476,1679,19
3477,1680,19
3478,1680,12
3479,1680,2
3480,1681,10
3481,1681,14
3482,1681,2
3483,1682,22
3484,1682,9
3485,1682,16
3486,1682,25
3487,1683,29
3488,1683,24
3489,1683,23
3490,1684,23
3491,1685,15
3492,1685,29
3493,1686,21
3494,1687,23
3495,1688,22
3496,1688,4
3497,1689,22
3498,1690,16
3499,1691,26
3500,1691,24
3501,1692,9
3502,1692,15
3503,1693,16
3504,1693,10
3505,1693,7
3506,1694,29
3507,1694,28
3508,1695,25
3509,1695,16
3510,1696,12
3511,1696,4
3512,1697,29
3513,1698,30
3514,1698,3
3515,1699,15
3516,1699,23
3517,1700,13
3518,1700,14
3519,1701,13
3520,1701,32
3521,1701,29
3522,1702,18
3523,1702,14
3524,1702,24
3525,1702,13
3526,1703,2
3527,1703,18
3528,1704,5
3529,1704,13
3530,1705,3
3531,1705,8
3532,1705,11
3533,1706,8
3534,1706,9
3535,1706,13
3536,1706,3
3537,1707,13
3538,1708,19
3539,1708,4
3540,1709,23
3541,1710,14
3542,1710,24
3543,1710,11
3544,1710,27
3545,1711,13
3546,1711,16
3547,1712,15
3548,1712,24
3549,1713,19
3550,1713,13
3551,1714,18
3552,1715,3
3553,1715,6
3554,1715,20
3555,1715,9
3556,1716,18
3557,1717,8
3558,1717,25
3559,1717,26
3560,1718,14
3561,1718,5
3562,1718,1
3563,1719,16
3564,1720,29
3565,1720,25
3566,1721,13
3567,1722,24
3568,1722,4
3569,1722,26
3570,1722,28
3571,1723,32
3572,1724,27
3573,1724,13
3574,1725,26
3575,1725,1
3576,1726,7
3577,1726,2
3578,1726,8
3579,1727,8
3580,1727,24
3581,1728,13
3582,1728,20
3583,1729,25
3584,1730,26
3585,1730,1
3586,1731,1
3587,1732,2
3588,1732,28
3589,1732,6
3590,1732,8
3591,1733,5
3592,1734,7
3593,1734,14
3594,1734,28
3595,1735,8
3596,1735,25
3597,1735,5
3598,1735,23
3599,1736,27
3600,1736,4
3601,1736,18
3602,1737,6
3603,1737,31
3604,1738,17
3605,1738,22
3606,1738,14
3607,1739,23
3608,1739,19
3609,1739,17
3610,1740,31
3611,1740,22
3612,1740,18
3613,1740,8
3614,1741,22
3615,1741,3
3616,1742,22
3617,1743,25
3618,1744,26
3619,1744,2
3620,1745,21
3621,1745,14
3622,1745,13
3623,1746,20
3624,1746,15
3625,1746,17
3626,1747,6
3627,1747,30
3628,1748,17
3629,1748,11
3630,1749,31
3631,1750,3
3632,1750,7
3633,1751,9
3634,1751,32
3635,1752,16
3636,1752,8
3637,1752,20
3638,1753,24
3639,1754,6
3640,1754,9
3641,1755,27
3642,1755,14
3643,1756,13
3644,1756,27
3645,1757,12
3646,1757,26
3647,1758,24
3648,1758,3
3649,1758,13
3650,1759,3
3651,1759,25
3652,1760,28
3653,1761,6
3654,1761,27
3655,1762,26
3656,1762,19
3657,1763,6
3658,1763,23
3659,1764,9
3660,1764,16
3661,1764,7
3662,1764,1
3663,1765,11
3664,1765,9
3665,1765,15
3666,1766,9
3667,1766,4
3668,1767,4
3669,1767,28
3670,1768,27
3671,1768,5
3672,1769,6
3673,1769,5
3674,1769,30
3675,1769,24
3676,1770,18
3677,1771,9
3678,1771,30
3679,1772,2
3680,1772,28
3681,1773,10
3682,1774,18
3683,1774,10
3684,1774,22
3685,1775,9
3686,1775,28
3687,1775,14
3688,1776,32
3689,1776,28
3690,1776,3
3691,1777,29
3692,1777,17
3693,1777,14
3694,1778,2
3695,1778,24
3696,1779,2
3697,1779,29
3698,1779,27
3699,1780,19
3700,1780,23
3701,1781,17
3702,1781,5
3703,1781,8
3704,1782,31
3705,1782,25
3706,1783,30
3707,1783,19
3708,1784,26
3709,1785,18
3710,1785,10
3711,1785,6
3712,1785,15
3713,1786,4
3714,1786,25
3715,1787,13
3716,1787,23
3717,1788,2
3718,1788,30
3719,1789,22
3720,1790,28
3721,1791,21
3722,1792,30
3723,1793,3
3724,1794,29
3725,1795,13
3726,1795,15
3727,1796,14
3728,1796,30
3729,1796,8
3730,1797,9
3731,1798,29
3732,1799,16
3733,1799,15
3734,1800,20
3735,1801,13
3736,1802,16
3737,1802,10
3738,1802,28
3739,1803,13
3740,1804,11
3741,1804,13
3742,1805,19
3743,1805,3
3744,1806,19
3745,1807,24
3746,1807,12
3747,1808,29
3748,1808,22
3749,1808,16
3750,1808,31
3751,1809,3
3752,1809,12
3753,1809,31
3754,1810,5
3755,1810,27
3756,1811,31
3757,1811,5
3758,1812,7
3759,1812,27
3760,1813,11
3761,1813,32
3762,1814,29
3763,1814,22
3764,1814,18
3765,1815,10
3766,1815,27
3767,1816,13
3768,1816,27
3769,1816,19
3770,1817,24
3771,1817,2
3772,1818,18
3773,1819,29
3774,1820,8
3775,1821,11
3776,1821,13
3777,1822,23
3778,1822,20
3779,1822,24
3780,1822,10
3781,1823,24
3782,1823,9
3783,1823,18
3784,1824,18
3785,1824,9
3786,1824,8
3787,1825,18
3788,1825,16
3789,1826,5
3790,1826,8
3791,1827,10
3792,1828,17
3793,1828,9
3794,1828,25
3795,1828,7
3796,1829,4
3797,1829,31
3798,1830,2
3799,1830,25
3800,1831,28
3801,1831,2
